시도,시군구,date,sale_trades,sale_price_만원,sale_pp_만원,jeonse_trades,jeonse_price_만원,jeonse_pp_만원,jeonse_count,wolse_count,lease_count,stock_units,supply_units,시군구_상위,total_unsold_exact,completed_unsold_exact,total_unsold_broad,completed_unsold_broad,total_unsold,completed_unsold,ym,wolse_share_pct,jeonse_ratio_pct,price_6m_change_pct,price_12m_change_pct,price_24m_change_pct,future_6m_change_pct,jeonse_12m_change_pct,wolse_share_12m_change_pctp,recent_6m_trades,recent_12m_trades,prev_6m_trades,trade_recovery_pct,supply_12m_units,supply_burden_12m_pct,unsold_per_stock_pct,completed_unsold_ratio_pct,actual_label,시장국면점수,임차지지점수,공급/미분양점수,기본상승점수,movein_6m_units,movein_18m_units,rental_movein_18m_units,signal_complex_count,undervalued_count,overvalued_count,median_peer_gap_pct,listing_count,price_discount_listing_count,median_listing_gap_pct,max_listing_discount_pct,미래입주압력_6개월_pct,미래입주압력_18개월_pct,임대입주비중_18개월_pct,저평가가능비중_pct,과대반영비중_pct,가격기준급매비중_pct,저평가가능점수,촉매점수,수익률후보점수,과열가능점수,상승확률점수,예측분류,정책메모,투자적합성점수,신뢰도낮음,투자검토가능,제외사유,호가보조지표제한,투자검토분류,투자검토분류근거,재검토조건,사람검증셋판정,사람검증셋메모,점수요약
경기도,부천시 오정구,2026-02-01,5.0,40000.0,1605.6786050895382,29.0,30500.0,1363.7973786751684,29.0,6.0,35.0,,0.0,부천시,,,,,,,202602,17.142857142857142,76.25,-2.4629904434685157,-18.121471430837698,-25.355994590990537,,,,65.0,145.0,80.0,-18.75,0.0,,,,,48.99989081777487,76.39371980676329,50.0,58.8377582594771,1751.0,2938.0,1217.0,169,1,3,0.0,,,,,,,41.422736555479915,0.591715976331361,1.7751479289940828,,61.9273119336172,10.69767441860465,64.1172933420271,26.203024347636205,52.08017873446724,보합,중립,37.58096066072593,아니오,아니오,투자적합성 낮음(37.6),예,즉시 제외,투자적합성 낮음(37.6),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 52.1, 투자적합성 37.6, 저평가 61.9, 촉매 10.7, 과열 26.2"
인천광역시,강화군,2026-02-01,6.0,15550.0,603.7470792124639,1.0,24000.0,1100.076394194041,1.0,1.0,2.0,,0.0,강화군,,,,,,,202602,50.0,154.34083601286173,-8.641551596531084,-33.30367920634142,-41.689229649033386,,,,31.0,65.0,34.0,-8.823529411764708,0.0,,,,,53.921825526804234,58.45410628019324,50.0,54.52766740878933,,,,23,0,0,0.0,77.0,0.0,,,,,,0.0,0.0,0.0,66.45348837209302,25.27993109388458,88.68072158226472,3.656494522691706,51.929380106049166,보합,중립,4.88698109106716,예,아니오,"신뢰도 낮음, 비교단지 부족(23), 투자적합성 낮음(4.9)",아니오,즉시 제외,"신뢰도 낮음, 비교단지 부족(23), 투자적합성 낮음(4.9)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 51.9, 투자적합성 4.9, 저평가 66.5, 촉매 25.3, 과열 3.7"
경상남도,거제시,2026-02-01,134.0,18000.0,722.609165101702,97.0,15750.0,652.7605743916281,97.0,98.0,195.0,63697.0,0.0,거제시,,,,,,,202602,50.256410256410255,87.5,8.14685327822955,14.878501899697127,-9.33557932350445,,,,676.0,1308.0,632.0,6.962025316455689,0.0,0.0,,,,47.53439240091713,47.9963768115942,50.37037037037037,48.405081437017415,,,,284,6,11,0.0,,,,,,,,2.112676056338028,3.8732394366197185,,58.00738344797467,60.23255813953489,73.36459465333623,50.57688248353168,51.61954824403862,보합,중립,41.15852431436,아니오,아니오,투자적합성 낮음(41.2),예,즉시 제외,투자적합성 낮음(41.2),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 51.6, 투자적합성 41.2, 저평가 58.0, 촉매 60.2, 과열 50.6"
경상남도,고성군,2026-02-01,4.0,21750.0,938.1246998057592,1.0,20000.0,776.5153520614718,1.0,0.0,1.0,,0.0,고성군,,,,,,,202602,0.0,91.95402298850574,38.87973587094629,38.07988705345937,-2.810234017306179,,,,36.0,70.0,34.0,5.882352941176472,0.0,,,,,18.97641663937111,93.41304347826087,50.0,52.785131873139754,0.0,70.0,70.0,31,0,3,0.0,,,,,,,100.0,0.0,9.67741935483871,,40.11193907631837,56.27906976744186,90.7280301383757,66.45297885504239,51.408243637761856,보합,중립,12.827646163877418,예,아니오,"신뢰도 낮음, 비교단지 부족(31), 투자적합성 낮음(12.8)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(31), 투자적합성 낮음(12.8)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 51.4, 투자적합성 12.8, 저평가 40.1, 촉매 56.3, 과열 66.5"
강원특별자치도,강릉시,2026-02-01,56.0,29650.0,1186.9996339870625,37.0,27000.0,1099.093797810992,37.0,24.0,61.0,50633.0,0.0,강릉시,,,,,,,202602,39.34426229508197,91.06239460370996,4.765724754009071,-10.003534183165552,1.722271664103414,,,,386.0,801.0,415.0,-6.987951807228921,0.0,0.0,,,,49.72649852603997,62.59903381642512,50.37037037037037,54.392853838757375,794.0,2437.0,0.0,247,1,8,0.0,,,,,1.5681472557423024,4.81306657713349,0.0,0.4048582995951417,3.2388663967611335,,65.22851839720494,22.547568710359407,61.72031771749224,39.78129435527896,51.24141075326481,보합,중립,41.813615397618875,아니오,아니오,투자적합성 낮음(41.8),예,즉시 제외,투자적합성 낮음(41.8),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 51.2, 투자적합성 41.8, 저평가 65.2, 촉매 22.5, 과열 39.8"
서울특별시,금천구,2026-02-01,31.0,70800.0,2764.9088220798426,37.0,45000.0,1866.2343537927911,37.0,17.0,54.0,31901.0,0.0,금천구,,,,,,,202602,31.48148148148148,63.559322033898304,-17.08113771567551,8.07982831849734,15.543253288774928,,19.22838912318836,-14.51851851851852,171.0,353.0,182.0,-6.043956043956045,0.0,0.0,,,,48.58663609564363,62.81803542673108,50.37037037037037,54.01355943020593,0.0,769.0,769.0,132,0,3,0.0,552.0,0.0,,,0.0,2.410582740352967,100.0,0.0,2.272727272727273,0.0,36.57320668195218,50.30275624461671,44.04390349923929,53.08248344896724,50.84088604012947,보합,중립,47.27150029113371,아니오,아니오,투자적합성 낮음(47.3),아니오,즉시 제외,투자적합성 낮음(47.3),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 50.8, 투자적합성 47.3, 저평가 36.6, 촉매 50.3, 과열 53.1"
대전광역시,동구,2026-02-01,88.0,33000.0,1304.727880960836,21.0,28000.0,1164.8360699136963,21.0,23.0,44.0,58209.0,0.0,동구,,,,,,,202602,52.27272727272727,84.84848484848484,-2.6582682196913843,4.166723257858851,-0.2888026230901563,,,,520.0,1028.0,508.0,2.3622047244094446,0.0,0.0,,,,57.86494158750956,44.78864734299517,50.37037037037037,51.41459579764472,400.0,1837.0,0.0,169,1,1,0.0,,,,,0.6871789585802883,3.155869367279974,0.0,0.591715976331361,0.591715976331361,,56.31052789605853,42.55813953488372,52.11570854162139,37.124232002302755,50.82051717299264,보합,중립,49.41563964892227,아니오,아니오,투자적합성 낮음(49.4),예,즉시 제외,투자적합성 낮음(49.4),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 50.8, 투자적합성 49.4, 저평가 56.3, 촉매 42.6, 과열 37.1"
충청북도,청주시 서원구,2026-02-01,88.0,31550.0,1272.2951472876905,60.0,27700.0,1093.1951724731098,60.0,26.0,86.0,,0.0,청주시,,,,,,,202602,30.232558139534884,87.79714738510302,11.846178181131297,6.259526947015259,5.704967207646772,,,,538.0,1103.0,565.0,-4.778761061946901,0.0,,,,,39.350911671579865,72.41787439613526,50.0,53.58662070727929,800.0,3130.0,0.0,165,2,10,0.0,,,,,,,0.0,1.2121212121212122,6.0606060606060606,,59.35301342941369,28.837209302325583,76.75237267260741,49.557902973395926,50.73916790485639,보합,중립,48.93066724625082,아니오,아니오,투자적합성 낮음(48.9),예,즉시 제외,투자적합성 낮음(48.9),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 50.7, 투자적합성 48.9, 저평가 59.4, 촉매 28.8, 과열 49.6"
전라남도,광양시,2026-02-01,61.0,17500.0,714.4706186901371,42.0,15000.0,611.5932166265103,42.0,36.0,78.0,38515.0,0.0,광양시,,,,,,,202602,46.15384615384615,85.71428571428571,7.197393465631552,6.640396693815975,-6.631322660120132,,,,424.0,825.0,401.0,5.735660847880308,0.0,0.0,,,,45.77573970957528,50.594202898550726,50.37037037037037,48.61085949091546,376.0,1301.0,376.0,127,3,2,0.0,,,,,0.9762430221991432,3.377904712449695,28.90084550345888,2.3622047244094486,1.5748031496062993,,62.17168904902282,46.54334038054968,65.56019442413705,42.58442391487757,50.334856058076696,보합,중립,27.698138622575343,아니오,아니오,투자적합성 낮음(27.7),예,즉시 제외,투자적합성 낮음(27.7),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 50.3, 투자적합성 27.7, 저평가 62.2, 촉매 46.5, 과열 42.6"
전라남도,강진군,2026-02-01,2.0,27250.0,1058.7611031784436,1.0,25800.0,1002.2484078682504,1.0,0.0,1.0,,0.0,강진군,,,,,,,202602,0.0,94.6788990825688,-1.022868795335441,2.1231620969308196,-2.434650659021176,,,,14.0,38.0,24.0,-41.666666666666664,0.0,,,,,34.2010590675838,94.91304347826087,50.0,59.399988844424826,,,,25,0,0,0.0,,,,,,,,0.0,0.0,,55.18118790260945,2.3255813953488373,88.61204086068246,18.686228482003127,50.20600758579112,보합,중립,14.36209519669637,예,아니오,"신뢰도 낮음, 거래량 부족(38), 비교단지 부족(25), 투자적합성 낮음(14.4)",예,즉시 제외,"신뢰도 낮음, 거래량 부족(38), 비교단지 부족(25), 투자적합성 낮음(14.4)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 50.2, 투자적합성 14.4, 저평가 55.2, 촉매 2.3, 과열 18.7"
경상남도,창녕군,2026-02-01,6.0,13425.0,590.1374403117388,,,,0.0,1.0,1.0,,0.0,창녕군,,,,,,,202602,100.0,,-4.200683486810409,-30.632899794682057,-27.26738010817067,,,,48.0,86.0,38.0,26.315789473684205,0.0,,,,,69.36728900534993,1.6908212560386473,50.0,40.838703041753504,0.0,150.0,150.0,46,0,2,0.0,,,,,,,100.0,0.0,4.3478260869565215,,54.95832878407395,87.90697674418605,50.58030862855901,34.89027186374059,50.01688795846645,보합,중립,6.281243207998261,예,아니오,"신뢰도 낮음, 비교단지 부족(46), 투자적합성 낮음(6.3)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(46), 투자적합성 낮음(6.3)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 50.0, 투자적합성 6.3, 저평가 55.0, 촉매 87.9, 과열 34.9"
경기도,양평군,2026-02-01,19.0,41400.0,1619.5623262568938,41.0,27000.0,1188.106137481615,41.0,10.0,51.0,,0.0,양평군,,,,,,,202602,19.607843137254903,65.21739130434783,5.303030303030298,43.65606435655971,3.9874283257090415,,,,158.0,311.0,153.0,3.267973856209161,0.0,,,,,29.64079047930997,64.44444444444444,50.0,46.91187174727954,0.0,539.0,0.0,67,0,5,0.0,348.0,50.0,3.885,23.61,,,0.0,0.0,7.462686567164179,14.367816091954024,41.13829590281832,72.79500430663222,52.62044483083387,62.29017846546756,49.92830525451326,보합,중립,42.93088459030646,아니오,아니오,투자적합성 낮음(42.9),아니오,즉시 제외,투자적합성 낮음(42.9),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 49.9, 투자적합성 42.9, 저평가 41.1, 촉매 72.8, 과열 62.3"
강원특별자치도,횡성군,2026-02-01,7.0,22000.0,855.2445575346338,,,,0.0,0.0,0.0,,0.0,횡성군,,,,,,,202602,,,19.94972689433927,-5.221677488227893,4.518261983730176,,,,35.0,67.0,32.0,9.375,0.0,,,,,41.373512392182555,50.0,50.0,46.54940495687302,,,,27,0,0,0.0,,,,,,,,0.0,0.0,,48.69854787640572,66.04651162790698,68.23190610736796,15.093896713615024,49.79634239545802,보합,중립,9.792436426863723,예,아니오,"신뢰도 낮음, 비교단지 부족(27), 투자적합성 낮음(9.8)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(27), 투자적합성 낮음(9.8)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 49.8, 투자적합성 9.8, 저평가 48.7, 촉매 66.0, 과열 15.1"
충청남도,계룡시,2026-02-01,21.0,24500.0,953.1950011789672,17.0,15480.0,602.0968017585318,17.0,4.0,21.0,2851.0,0.0,계룡시,,,,,,,202602,19.047619047619047,63.18367346938776,10.046809756984732,0.4594227480263502,16.859231313369484,,,,107.0,198.0,91.0,17.582417582417587,0.0,0.0,,,,48.59482476252867,60.68599033816425,50.37037037037037,53.27061911596155,0.0,823.0,0.0,37,0,0,0.0,,,,,0.0,28.86706418800421,0.0,0.0,0.0,,41.47226771481603,40.90909090909091,46.57506273339788,52.49631882202305,49.64663717475912,보합,중립,12.055940603357833,예,아니오,"신뢰도 낮음, 비교단지 부족(37), 투자적합성 낮음(12.1)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(37), 투자적합성 낮음(12.1)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 49.6, 투자적합성 12.1, 저평가 41.5, 촉매 40.9, 과열 52.5"
충청북도,충주시,2026-02-01,54.0,29050.0,1128.2546353641856,25.0,26000.0,1048.2525594539204,25.0,17.0,42.0,46235.0,0.0,충주시,,,,,,,202602,40.476190476190474,89.50086058519794,12.81608622061212,18.435338161234903,7.608393842029715,,,,416.0,818.0,402.0,3.482587064676612,0.0,0.0,,,,33.23561524183863,60.882850241545896,50.37037037037037,47.195836273869105,0.0,847.0,0.0,177,2,5,0.0,,,,,0.0,1.8319454958364876,0.0,1.1299435028248588,2.824858757062147,,52.60545638170106,55.095137420718814,71.22701339629725,44.73522317839383,49.19217446207135,보합,중립,39.7076319962649,아니오,아니오,투자적합성 낮음(39.7),예,즉시 제외,투자적합성 낮음(39.7),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 49.2, 투자적합성 39.7, 저평가 52.6, 촉매 55.1, 과열 44.7"
인천광역시,중구,2026-02-01,51.0,40000.0,1748.539636941666,129.0,26000.0,1048.5103738980931,129.0,50.0,179.0,46368.0,0.0,중구,,,,,,,202602,27.932960893854748,65.0,3.3109268743027664,0.5356900253099983,9.496799819217582,,,,386.0,777.0,391.0,-1.2787723785166238,0.0,0.0,,,,49.93503657604542,55.49879227053139,50.37037037037037,51.99118451769675,871.0,1858.0,0.0,88,1,1,0.0,,,,,1.8784506556245688,4.007073844030366,0.0,1.1363636363636365,1.1363636363636365,,52.47408286930887,32.46300211416491,41.37981120704985,48.15940853010948,49.13439190990879,보합,중립,49.77125208958868,아니오,아니오,투자적합성 낮음(49.8),예,즉시 제외,투자적합성 낮음(49.8),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 49.1, 투자적합성 49.8, 저평가 52.5, 촉매 32.5, 과열 48.2"
충청남도,태안군,2026-02-01,6.0,25150.0,1032.1593557162098,1.0,21000.0,817.4377278769856,1.0,2.0,3.0,,0.0,태안군,,,,,,,202602,66.66666666666667,83.49900596421472,4.215288246131932,15.06197002174472,52.45207265700724,,,,50.0,95.0,45.0,11.111111111111116,0.0,,,,,40.06605524620592,40.8731884057971,50.0,42.83203804051135,,,,35,1,0,0.0,,,,,,,,2.857142857142857,0.0,,58.288991702150895,69.30232558139535,60.76755053249294,35.31768388106416,49.12112422088988,보합,중립,17.72766789828298,예,아니오,"신뢰도 낮음, 비교단지 부족(35), 투자적합성 낮음(17.7)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(35), 투자적합성 낮음(17.7)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 49.1, 투자적합성 17.7, 저평가 58.3, 촉매 69.3, 과열 35.3"
충청남도,공주시,2026-02-01,7.0,23500.0,912.8899352560328,5.0,15000.0,582.7862599014796,5.0,5.0,10.0,18147.0,0.0,공주시,,,,,,,202602,50.0,63.82978723404256,-13.232834129008353,0.151396106835433,-30.902774988747705,,,,135.0,256.0,121.0,11.570247933884303,0.0,0.0,,,,63.51839720493504,26.204106280193237,50.37037037037037,47.17138867263425,0.0,366.0,0.0,77,0,1,0.0,,,,,0.0,2.016862291287816,0.0,0.0,1.2987012987012987,,42.46463860683481,63.07610993657505,47.14094021062615,42.746019811611035,48.85108435235546,보합,중립,17.08246462792576,아니오,아니오,투자적합성 낮음(17.1),예,즉시 제외,투자적합성 낮음(17.1),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 48.9, 투자적합성 17.1, 저평가 42.5, 촉매 63.1, 과열 42.7"
강원특별자치도,평창군,2026-02-01,2.0,43750.0,1805.958618821156,,,,0.0,0.0,0.0,,0.0,평창군,,,,,,,202602,,,17.124625333364783,12.3112845662402,56.06097562275967,,,,27.0,49.0,22.0,22.72727272727273,0.0,,,,,35.116824980893114,50.0,50.0,44.04672999235724,,,,31,0,0,0.0,,,,,,,,0.0,0.0,,33.83156822069367,84.65116279069768,40.19452292979787,37.3943661971831,48.60512064635877,보합,중립,36.20191262768963,예,아니오,"신뢰도 낮음, 거래량 부족(49), 비교단지 부족(31), 투자적합성 낮음(36.2)",예,즉시 제외,"신뢰도 낮음, 거래량 부족(49), 비교단지 부족(31), 투자적합성 낮음(36.2)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 48.6, 투자적합성 36.2, 저평가 33.8, 촉매 84.7, 과열 37.4"
경상남도,통영시,2026-02-01,31.0,21000.0,832.379703210835,7.0,16000.0,700.9513290196505,7.0,6.0,13.0,17842.0,0.0,통영시,,,,,,,202602,46.15384615384615,76.19047619047619,-2.183321680722228,-11.26520614342378,-9.922187396535442,,,,220.0,473.0,253.0,-13.043478260869568,0.0,0.0,,,,53.521672671689046,41.719202898550726,50.37037037037037,48.60298267576097,506.0,506.0,0.0,173,2,5,0.0,,,,,2.8360049321824907,2.8360049321824907,0.0,1.1560693641618498,2.8901734104046244,,63.76377743203406,32.01902748414376,57.57440452668393,38.13821291030184,48.389508610459345,보합,중립,18.439684341299937,아니오,아니오,투자적합성 낮음(18.4),예,즉시 제외,투자적합성 낮음(18.4),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 48.4, 투자적합성 18.4, 저평가 63.8, 촉매 32.0, 과열 38.1"
부산광역시,사상구,2026-02-01,47.0,26200.0,1017.4996763677874,20.0,18194.0,742.929498336461,20.0,21.0,41.0,62141.0,0.0,사상구,,,,,,,202602,51.21951219512195,69.44274809160305,6.997290126804456,-1.1472012530506448,-17.36328863935661,,,,359.0,675.0,316.0,13.607594936708868,0.0,0.0,,,,55.49022819085053,30.14251207729469,50.37037037037037,45.33856309598595,0.0,1305.0,0.0,208,0,4,0.0,,,,,0.0,2.1000627604962907,0.0,0.0,1.9230769230769231,,46.74808931106016,64.2600422832981,48.972935725435185,40.95199828286137,48.3882139063439,보합,중립,36.724383588108864,아니오,아니오,투자적합성 낮음(36.7),예,즉시 제외,투자적합성 낮음(36.7),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 48.4, 투자적합성 36.7, 저평가 46.7, 촉매 64.3, 과열 41.0"
충청남도,부여군,2026-02-01,2.0,30500.0,1293.9428488279402,,,,0.0,0.0,0.0,,0.0,부여군,,,,,,,202602,,,18.116359451945097,28.04273292344717,12.81811675290263,,,,32.0,56.0,24.0,33.33333333333333,0.0,,,,,30.753357353422867,50.0,50.0,42.30134294136915,0.0,413.0,0.0,24,0,0,0.0,,,,,,,0.0,0.0,0.0,,25.537358518033265,92.09302325581396,52.57770049989133,49.835680751173705,47.255497325035485,보합,중립,24.516409476200824,예,아니오,"신뢰도 낮음, 비교단지 부족(24), 투자적합성 낮음(24.5)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(24), 투자적합성 낮음(24.5)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 47.3, 투자적합성 24.5, 저평가 25.5, 촉매 92.1, 과열 49.8"
충청북도,증평군,2026-02-01,11.0,24800.0,962.891498223404,3.0,20000.0,776.5254017930678,3.0,2.0,5.0,,0.0,증평군,,,,,,,202602,40.0,80.64516129032258,-4.892200063226959,62.007591154838934,21.536302216488636,,,,50.0,98.0,48.0,4.166666666666674,0.0,,,,,36.2364886996397,52.86594202898551,50.0,45.497675190000805,414.0,414.0,414.0,34,1,1,0.0,,,,,,,100.0,2.9411764705882355,2.9411764705882355,,50.05269407140517,50.23255813953489,69.80652756647106,60.09786366779488,46.891160464641565,보합,중립,15.39013257987394,예,아니오,"신뢰도 낮음, 비교단지 부족(34), 투자적합성 낮음(15.4)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(34), 투자적합성 낮음(15.4)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 46.9, 투자적합성 15.4, 저평가 50.1, 촉매 50.2, 과열 60.1"
부산광역시,영도구,2026-02-01,26.0,29925.0,1412.4518129293588,20.0,29000.0,1127.0319255051916,20.0,21.0,41.0,29209.0,0.0,영도구,,,,,,,202602,51.21951219512195,96.90893901420218,18.672896225269575,11.248165165911006,88.40417722547258,,,,152.0,296.0,144.0,5.555555555555558,0.0,0.0,,,,32.326127306474504,53.64251207729468,50.37037037037037,44.29792274223553,,,,136,0,0,0.0,,,,,,,,0.0,0.0,,49.57790151763293,55.34883720930232,67.69137144099109,26.157276995305164,46.74755672860515,보합,중립,33.30676905986621,아니오,아니오,투자적합성 낮음(33.3),예,즉시 제외,투자적합성 낮음(33.3),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 46.7, 투자적합성 33.3, 저평가 49.6, 촉매 55.3, 과열 26.2"
강원특별자치도,동해시,2026-02-01,32.0,25250.0,1109.2612318619704,10.0,15351.0,638.2264589725903,10.0,17.0,27.0,28174.0,0.0,동해시,,,,,,,202602,62.96296296296296,60.796039603960395,-0.4094312095483055,15.492704901992438,14.836320478474851,,,,222.0,410.0,188.0,18.085106382978733,0.0,0.0,,,,51.969101430287154,17.347826086956523,50.37037037037037,39.45197229514224,0.0,0.0,0.0,129,1,6,0.0,,,,,0.0,0.0,,0.7751937984496124,4.651162790697675,,37.49792553772246,89.1014799154334,49.73689514137243,55.28144324013141,46.606291424572944,보합,중립,28.844105280387243,아니오,아니오,투자적합성 낮음(28.8),예,즉시 제외,투자적합성 낮음(28.8),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 46.6, 투자적합성 28.8, 저평가 37.5, 촉매 89.1, 과열 55.3"
경상북도,김천시,2026-02-01,38.0,30600.0,1210.909709731476,28.0,25500.0,1003.4504364395254,28.0,11.0,39.0,30013.0,0.0,김천시,,,,,,,202602,28.205128205128204,83.33333333333333,15.491949411367887,15.251493309046428,59.61473770049746,,,,331.0,673.0,342.0,-3.2163742690058506,0.0,0.0,,,,28.59537067365433,71.41606280193236,50.37037037037037,49.02636284273065,,,,132,1,5,0.0,,,,,,,,0.7575757575757576,3.787878787878788,,49.321330112457694,32.55813953488372,74.44858001883648,53.47611638825199,46.60037443701266,보합,중립,34.27558689603173,아니오,아니오,투자적합성 낮음(34.3),예,즉시 제외,투자적합성 낮음(34.3),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 46.6, 투자적합성 34.3, 저평가 49.3, 촉매 32.6, 과열 53.5"
부산광역시,동구,2026-02-01,31.0,53500.0,2255.0744248985116,34.0,32775.0,1363.4739067356231,34.0,10.0,44.0,15995.0,0.0,동구,,,,,,,202602,22.727272727272727,61.26168224299065,-3.3779482250578474,26.93048129703799,2.1508001677656763,,,,177.0,364.0,187.0,-5.3475935828877,0.0,0.0,,,,35.67256250682389,55.03743961352657,50.37037037037037,46.12472146005645,0.0,0.0,0.0,82,0,1,0.0,,,,,0.0,0.0,,0.0,1.2195121951219512,,26.012760672562507,61.89217758985201,52.25104967299599,48.45265461691928,45.47304576140169,보합,중립,37.92959662553229,아니오,아니오,투자적합성 낮음(37.9),예,즉시 제외,투자적합성 낮음(37.9),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 45.5, 투자적합성 37.9, 저평가 26.0, 촉매 61.9, 과열 48.5"
경기도,동두천시,2026-02-01,18.0,22150.0,897.4951867626601,21.0,17000.0,699.3056389463795,21.0,13.0,34.0,22649.0,0.0,동두천시,,,,,,,202602,38.23529411764706,76.74943566591422,12.448916526242517,12.633997527979313,-0.6544220984518456,,,,124.0,254.0,130.0,-4.61538461538461,0.0,0.0,,,,26.29162572333224,51.67753623188406,50.37037037037037,41.19638056308491,,,,91,1,5,0.0,526.0,60.0,7.715,38.35,,,,1.098901098901099,5.4945054945054945,11.40684410646388,42.67653056864951,61.180017226528854,68.12384988770557,67.69296652852742,44.41594856343619,하락,중립,18.188531210338063,아니오,아니오,투자적합성 낮음(18.2),아니오,즉시 제외,투자적합성 낮음(18.2),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 44.4, 투자적합성 18.2, 저평가 42.7, 촉매 61.2, 과열 67.7"
전북특별자치도,남원시,2026-02-01,10.0,21100.0,831.5458013515816,2.0,19150.0,788.4891784093063,2.0,3.0,5.0,13962.0,0.0,남원시,,,,,,,202602,60.0,90.75829383886256,-12.043073541135527,-6.036656784038962,27.264215216654694,,,,70.0,166.0,96.0,-27.083333333333336,0.0,0.0,,,,49.242275357571785,48.460144927536234,50.37037037037037,49.250553460258985,,,,56,0,0,0.0,,,,,,,,0.0,0.0,,58.86839447537941,6.046511627906977,73.96127653408679,13.769953051643194,44.21262333767424,하락,중립,11.192333389681792,아니오,아니오,투자적합성 낮음(11.2),예,즉시 제외,투자적합성 낮음(11.2),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 44.2, 투자적합성 11.2, 저평가 58.9, 촉매 6.0, 과열 13.8"
강원특별자치도,속초시,2026-02-01,31.0,34000.0,1365.4206599002723,27.0,26000.0,1085.9549822298277,27.0,23.0,50.0,29387.0,0.0,속초시,,,,,,,202602,46.0,76.47058823529412,14.856179541578165,-12.085528875057472,4.873693561403991,,,,211.0,432.0,221.0,-4.524886877828049,0.0,0.0,,,,42.81253411944535,42.95229468599034,50.37037037037037,44.75090938046735,925.0,1949.0,0.0,121,1,3,0.0,,,,,3.1476503215707625,6.63218429917991,0.0,0.8264462809917356,2.479338842975207,,62.279404138006335,23.07610993657505,40.52478339689,44.09404497811393,44.12896367751435,하락,중립,36.060840236019544,아니오,아니오,투자적합성 낮음(36.1),예,즉시 제외,투자적합성 낮음(36.1),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 44.1, 투자적합성 36.1, 저평가 62.3, 촉매 23.1, 과열 44.1"
충청북도,진천군,2026-02-01,28.0,27350.0,1110.7446307788282,37.0,18000.0,792.079207920792,37.0,40.0,77.0,,0.0,진천군,,,,,,,202602,51.94805194805195,65.81352833638026,-0.3836459314183749,16.66751855194457,-3.27977297888955,,,,193.0,373.0,180.0,7.222222222222219,0.0,,,,,45.2129053390108,27.280193236714975,50.0,40.13322976845456,,,,95,1,5,0.0,,,,,,,,1.0526315789473684,5.2631578947368425,,41.83693634676275,61.395348837209305,41.54980801275085,69.81189722313208,43.578103615514,하락,중립,29.374049119756577,아니오,아니오,투자적합성 낮음(29.4),예,즉시 제외,투자적합성 낮음(29.4),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 43.6, 투자적합성 29.4, 저평가 41.8, 촉매 61.4, 과열 69.8"
